达力动漫,29526890, /2021-05-01,¥10.50, 编程猫数学荒岛历险记 暴走的UBIQ 注音版 点读版,深圳出版社有限责任公司,https://product.dangdang.com/29526890.html
京鼎动漫,11424078764, /2022-06-06,¥17.74, 大中华寻宝系列 恐龙世界寻宝记3 黑水晶柱,二十一世纪,https://product.dangdang.com/11424078764.html
张乐平 著,25103083, /2017-06-01,¥24.30, 三毛从军记（彩图注音读物）,少年儿童出版社,https://product.dangdang.com/25103083.html
北猫,29337662, /2021-12-01,¥96.00, 米小圈漫画成语（第二辑）（套装共5册）,四川少年儿童出版社,https://product.dangdang.com/29337662.html
华强方特（深圳）动漫有限公司,26913223, /2019-01-01,¥10.43, 熊出没之探险日记超好玩的故事拼图 白桦林奇遇,南京大学出版社,https://product.dangdang.com/26913223.html
（韩）朴理卢 著，钟箭晖 译,29353990, /2022-01-01,¥86.20, 辅助线：学漫画的有效方法 朴理卢Rinotuna漫画技法人物结构透视技巧 4步画出真实生动的漫画 零基础入门 二次元绘画,中国青年出版社,https://product.dangdang.com/29353990.html
 ,11196912552, ,¥22.50, 疯了桂宝22 合心卷 阿桂的书动漫小说励志减压搞笑中小学生儿童少儿课外读物校园冷笑话爆笑疯了桂宝漫画书,测绘出版社,https://product.dangdang.com/11196912552.html
任翔，JOE，天蚕土豆,29655679, /2023-12-01,¥150.00, 斗破苍穹漫画版（套装61-70册）,中国致公出版社,https://product.dangdang.com/29655679.html
咏声动漫|编者:金鹰达,1432338369, /2018-05-01,¥8.90, 拯救月球人(认真观察拼音认读故事书)/猪猪侠之超星萌宠启蒙阅读,海天,https://product.dangdang.com/1432338369.html
咏声动漫,11376000137, /2023-01-01,¥6.60, 百变校巴思维游戏书 第2辑 迷宫大冒险 中国少年儿童出版社,中国少年儿童出版社,https://product.dangdang.com/11376000137.html
奥飞动漫|编者:天代出版,1355970591, /2017-01-01,¥7.05, 刚果的大猩猩乐队(双语版MPR)/超级飞侠有声图画故事书,吉林出版集团,https://product.dangdang.com/1355970591.html
达力动漫|责编:李慧//惠丹//尚于力...,1820784430, /2020-11-01,¥12.49, 罗克数学荒岛历险记(1神奇的愿望之码),广东教育,https://product.dangdang.com/1820784430.html
咏声动漫著 邢立达主编童研社编...,627062032, /2021-05-01,¥8.90, 完美掠食者异特龙,海天,https://product.dangdang.com/627062032.html
精英动漫 书童文化,11361490074, /2022-10-01,¥12.81, 叶罗丽光之魔法万花筒拼图/闪耀力量,四川少儿,https://product.dangdang.com/11361490074.html
奥飞动漫|编者:天代出版,1412284797, /2017-06-01,¥7.90, 生活多美好/超级飞侠好玩的单词,吉林出版集团,https://product.dangdang.com/1412284797.html
达力动漫|责编:李慧//惠丹//尚于力...,1820783800, /2020-11-01,¥12.49, 罗克数学荒岛历险记(2罗克作弊记),广东教育,https://product.dangdang.com/1820783800.html
奥飞动漫|编者:书童文化,1818768290, /2017-04-01,¥8.51, 魅力时装(修订版)/巴啦啦小魔仙百变拼图,四川少儿,https://product.dangdang.com/1818768290.html
 ,1220405706,2011-05-01,¥5.40, 妈宝乐涂画大书.自然,四川美术出版社,https://product.dangdang.com/1220405706.html
乐淘动漫|编者:动漫编辑部,1299468815, /2018-09-01,¥6.30, 空间力/多元智能开发系列,云南科技,https://product.dangdang.com/1299468815.html
乐淘动漫|编者:动漫编辑部,1529605835, /2019-07-01,¥10.50, 恐龙王国游戏拼图(争霸篇)/帮帮龙出动恐龙探险队,晨光,https://product.dangdang.com/1529605835.html
乐淘动漫|编者:动漫编辑部,1504251795, /2018-09-01,¥5.38, 儿童左右脑潜能开发游戏(找不同4荒野挑战)/帮帮龙出动恐龙探险队,云南科技,https://product.dangdang.com/1504251795.html
青葫芦 著,29683390, /2023-10-01,¥13.40, 揭秘翻翻书系列 揭秘花园 3-6岁儿童启蒙认知趣味百科全书幼儿早教亲子互动科普动漫绘本精装玩具书,明天出版社,https://product.dangdang.com/29683390.html
【波兰】AMEET工作室 著，李颖 译,27892155, /2018-08-14,¥47.60, 乐高幻影忍者：忍者之书（乐高迷正能量宝典，和全球孩子一起读乐高官方童书）,国家开放大学出版社,https://product.dangdang.com/27892155.html
青葫芦 著,29683454, /2024-01-01,¥13.40, 揭秘翻翻书系列 揭秘建筑 3-6岁儿童启蒙认知趣味百科全书幼儿早教亲子互动科普动漫绘本精装玩具书,明天出版社,https://product.dangdang.com/29683454.html
京鼎动漫,11479194131, /2022-02-01,¥54.60, 大中华寻宝记神兽小剧场全套1234册 大中国寻宝记系列单本漫画书一本秦朝发电站环球恐龙海南新疆黑龙江内蒙古寻宝记,二十一世纪出版社集团,https://product.dangdang.com/11479194131.html
清明,24004653, /2016-07-12,¥30.00, 有间杂货铺2,中国致公出版社,https://product.dangdang.com/24004653.html
王丛川、郭成强,26920765, /2019-03-01,¥31.68, 北斗地图 2023版初中地理手绘图册 生动漫画梳理，轻松搞定中考,山东省地图出版社,https://product.dangdang.com/26920765.html
青葫芦,29683387, /2023-10-01,¥13.40, 揭秘翻翻书系列 揭秘恐龙 3-6岁儿童启蒙认知趣味百科全书幼儿早教亲子互动科普动漫绘本精装玩具书,明天出版社,https://product.dangdang.com/29683387.html
华强方特（深圳）动漫有限公司 著,27915648, /2019-07-01,¥5.88, 熊出没脑力大闯关玩转大脑游戏书 欢乐比拼,南京大学出版社,https://product.dangdang.com/27915648.html
白明艳,29431485, /2021-12-01,¥60.00, 漫画儿童心理学 全套5册 小学生三四年级上册至六年级课外阅读漫画书儿童心理健康教育书籍情绪管理与性格培养绘本故事书,吉林出版集团股份有限公司,https://product.dangdang.com/29431485.html
 ,11628187109,2023-12-02,¥29.80, 山西寻宝记自营同款大中华寻宝记系列全套之一当当自营同款大中华寻宝记山西大中华寻宝记漫画书内蒙古秦朝海南上海黑龙江陕西北京,二十一世纪出版社,https://product.dangdang.com/11628187109.html
约克动漫,29212367, /2021-02-01,¥29.80, 《我是发明家》全十册 央视热播动漫同款书 识字科普绘本,东北师范大学出版社,https://product.dangdang.com/29212367.html
玄色,29426851, /2022-07-01,¥220.00, 哑舍新版套装（全套1-6册）,长江出版社,https://product.dangdang.com/29426851.html
咏声动漫|编者:金鹰达,1432339169, /2018-05-01,¥8.90, 高科技家电(激发想象力拼音认读故事书)/猪猪侠之超星萌宠启蒙阅读,海天,https://product.dangdang.com/1432339169.html
乐淘动漫,1329187713, /2018-09-01,¥4.90, 帮帮龙出动儿童身高尺挂图 恐龙 云南科技出版社有限责任公司,云南科技出版社有限责任公司,https://product.dangdang.com/1329187713.html
精英动漫|编者:书童文化|责编:周翊安...,636162532, /2020-12-01,¥7.22, 叶罗丽炫彩贴贴乐(冰雪篇修订版),四川少儿,https://product.dangdang.com/636162532.html
乐淘动漫|编者:动漫编辑部,1505453915, /2018-09-01,¥5.38, 儿童左右脑潜能开发游戏(找不同6趣味交友)/帮帮龙出动恐龙探险队,云南科技,https://product.dangdang.com/1505453915.html
乐淘动漫|编者:动漫编辑部,1348488136, /2019-01-01,¥6.22, 战无不胜的识字大王(尖尖的壳子直角石)/帮帮龙出动恐龙探险队,云南科技,https://product.dangdang.com/1348488136.html
乐淘动漫|编者:动漫编辑部,1299473615, /2018-09-01,¥6.30, 想象力/多元智能开发系列,云南科技,https://product.dangdang.com/1299473615.html
英国3dtotal出版社|责编:张艳芳|译者:杨雪果//车晶//许易颖,11520695657, /2022-04-01,¥48.80, Photoshop游戏动漫科幻设计手绘教程电子工业【新华书店正版图书书籍】,电子工业,https://product.dangdang.com/11520695657.html
达力动漫|责编:涂玉香,1876229248, /2021-05-01,¥7.55, 编程猫数学荒岛历险记(警察的重要任务注音版点读版)/儿童编程启蒙图画故事书,海天,https://product.dangdang.com/1876229248.html
奥飞动漫|编者:书童文化,1396370097, /2017-10-01,¥9.30, 魔法刮刮画(星月天使)/巴啦啦小魔仙之飞越彩灵堡,四川少儿,https://product.dangdang.com/1396370097.html
奥飞动漫|编者:书童文化,1239987591, /2017-06-01,¥4.30, 数字(0-20)/巴啦啦小魔仙之飞越彩灵堡幼小衔接描红本,四川少儿,https://product.dangdang.com/1239987591.html
奥飞动漫|编者:天代出版,1378046091, /2017-05-01,¥7.05, 古巴棒球战记(双语版MPR)/**飞侠3有声图画故事书,吉林出版集团,https://product.dangdang.com/1378046091.html
咏声动漫|编者:金鹰达,1432335969, /2018-05-01,¥8.90, 驾照考试(珍惜友谊拼音认读故事书)/猪猪侠之超星萌宠启蒙阅读,海天,https://product.dangdang.com/1432335969.html
奥飞动漫 著;天代出版 编,1475467077, /2018-01-01,¥11.40, 超级飞侠好玩的拼音复韵母和整体认读音节 吉林出版集团股份有限公司,吉林出版集团股份有限公司,https://product.dangdang.com/1475467077.html
奥飞动漫|编者:书童文化,1411488097, /2017-08-01,¥9.46, 温馨小房间/巴啦啦小魔仙之飞越彩灵堡立体小拼插,四川少儿,https://product.dangdang.com/1411488097.html
奥飞动漫|编者:书童文化,1411487897, /2017-06-01,¥6.45, 自然启蒙故事书(会开花的石头)/喜羊羊与灰太狼智趣羊学堂,四川少儿,https://product.dangdang.com/1411487897.html
诺动漫工作室,1326184906, /2014-03-01,¥7.20, 喏喏族都市生存法则 诺动漫工作室,浙江文艺出版社,https://product.dangdang.com/1326184906.html
乐淘动漫|编者:动漫编辑部,1298851515, /2018-09-01,¥5.38, 帮帮龙出动天才小画家我的简笔涂色画(动物世界篇),云南科技,https://product.dangdang.com/1298851515.html
达力动漫|责编:李慧//惠丹//马曼曼...,1820783890, /2020-11-01,¥12.49, 罗克数学荒岛历险记(5不一样的儿童节),广东教育,https://product.dangdang.com/1820783890.html
编者:四夏,1213087497, /2018-01-01,¥24.80, 动漫专项练习册 头部与发型 漫画动漫基础入门练习绘画书 头部发型复杂细节 画画技法技巧绘画书,人民邮电,https://product.dangdang.com/1213087497.html
以酒换鱼,11711756006, /2024-03-01,¥68.40, 动漫人物设计课堂 原创角色+动态表现+互动组合 oc教程人物角色创作设计动漫漫画人物绘画入门基础自学漫画教学书籍,人民邮电出版社,https://product.dangdang.com/11711756006.html
正东动漫 编绘,1533351009, /2019-03-01,¥11.80, 小英雄王二小 红色经典爱国主义教育系列绘本 彩色美绘版大图大字儿童早教故事绘本 3-6岁幼儿园大班中班小班阅读 亲子共读,北方妇女儿童出版社,https://product.dangdang.com/1533351009.html
读客小学生阅读研究社.安全组 著;读客文化 出品,28549636, /2020-05-31,¥32.80, 小学生安全漫画2：校园安全 孩子被霸凌，妈妈要早知道！真正能保护孩子一生的，是从小建立正确强烈的安全意识！对校园霸凌说不,江苏凤凰文艺出版社,https://product.dangdang.com/28549636.html
一十四洲,29326505, /2021-11-01,¥62.10, C语言修仙（全2册）,中国致公出版社,https://product.dangdang.com/29326505.html
华强方特（深圳）动漫有限公司,26492029, /2019-01-01,¥5.88, 熊出没思维大挑战儿童观察力培养与专注力训练游戏书：友谊之旅,南京大学出版社,https://product.dangdang.com/26492029.html
哒哒猫 著,1901339027, ,¥42.00, 二次元动漫 人体结构造型及动态手绘技法,人民邮电出版社有限公司,https://product.dangdang.com/1901339027.html
华强方特（深圳）动漫有限公司 著,27915652, /2019-07-01,¥23.52, 熊出没脑力大闯关玩转大脑游戏书（全四册）,南京大学出版社,https://product.dangdang.com/27915652.html
国开童媒 著，国开童媒（北京）文化传播有限公司 编,24165363, /2017-05-01,¥117.20, 名侦探柯南彩色漫画 （套装1-10册）,河南美术出版社,https://product.dangdang.com/24165363.html
华强方特(深圳)动漫有限公司,26913225, /2019-01-01,¥10.43, 熊出没之探险日记超好玩的故事拼图 大战盗猎者,南京大学出版社,https://product.dangdang.com/26913225.html
华强方特（深圳）动漫有限公司,27928840, /2019-08-01,¥36.48, 幼小衔接一日一练 熊出没学前准备综合训练营 基础篇（全4册）,南京大学出版社,https://product.dangdang.com/27928840.html
京鼎动漫,11606755044, /2023-10-03,¥72.04, 恐龙世界寻宝记 全4册 闪电幻兽神奇陨石黑水晶柱科学漫画书大中华寻宝记系列6-9-12岁小学生科普百科漫画书儿童中国地理,二十一世纪,https://product.dangdang.com/11606755044.html
咏声动漫|编者:金鹰达,1432336169, /2018-05-01,¥8.90, 谁是外星人(突破自我拼音认读故事书)/猪猪侠之超星萌宠启蒙阅读,海天,https://product.dangdang.com/1432336169.html
奥飞动漫|编者:书童文化,1467730490, /2017-05-01,¥16.34, 城市大营救飞行棋/铠甲勇士捕将立体拼插游戏棋,四川少儿,https://product.dangdang.com/1467730490.html
达力动漫|责编:李慧//惠丹//尚于力...,1820784440, /2020-11-01,¥12.49, 罗克数学荒岛历险记(9消失的阿基米德手稿),广东教育,https://product.dangdang.com/1820784440.html
咏声动漫|编者:晨光数媒,1329032336, /2018-12-01,¥7.56, 儿童全脑开发聪明贴纸书(梦境奇遇)/猪猪侠竞球小英雄,晨光,https://product.dangdang.com/1329032336.html
咏声动漫,1442630677, /2016-12-01,¥9.00, 梦境奇遇/猪猪侠竞球小英雄.儿童全脑开发聪明贴纸书 晨光出版社,晨光出版社,https://product.dangdang.com/1442630677.html
咏声动漫|编者:金鹰达,1437527369, /2018-05-01,¥8.90, 量子星人来访(不要任性拼音认读故事书)/猪猪侠之超星萌宠启蒙阅读,海天,https://product.dangdang.com/1437527369.html
奥飞动漫|编者:书童文化,1396391197, /2017-10-01,¥6.45, 魔法刮刮画(雪花精灵)/巴啦啦小魔仙之飞越彩灵堡,四川少儿,https://product.dangdang.com/1396391197.html
咏声动漫|编者:金鹰达,1432330969, /2018-05-01,¥8.90, 突破次元之壁(学会分享拼音认读故事书)/猪猪侠之超星萌宠启蒙阅读,海天,https://product.dangdang.com/1432330969.html
乐淘动漫|编者:动漫编辑部,1377429536, /2019-02-01,¥6.30, 快乐飞行乐乒/帮帮龙出动恐龙探险队儿童专注力训练营,晨光,https://product.dangdang.com/1377429536.html
达力动漫|责编:李新艳,1876228618, /2021-05-01,¥7.55, 编程猫数学荒岛历险记(飞船来了注音版点读版)/儿童编程启蒙图画故事书,海天,https://product.dangdang.com/1876228618.html
衍生动漫|编者:七彩童年,1504269525, /2019-01-01,¥7.90, 明目王冠(拼音阅读)/草本家族儿童健康饮食与草本认知故事书,天地,https://product.dangdang.com/1504269525.html
乐淘动漫|编者:动漫编辑部,1339249236, /2019-01-01,¥6.22, 战无不胜的识字大王(卷卷的身体三叶虫)/帮帮龙出动恐龙探险队,云南科技,https://product.dangdang.com/1339249236.html
咏声动漫|编者:晨光数媒,1367456736, /2018-12-01,¥6.30, 幼儿快乐涂色大画本(梦想守护)/猪猪侠竞球小英雄,晨光,https://product.dangdang.com/1367456736.html
达力动漫|责编:李新艳,1876228578, /2021-05-01,¥7.55, 编程猫数学荒岛历险记(依依的日记本注音版点读版)/儿童编程启蒙图画故事书,海天,https://product.dangdang.com/1876228578.html
奥飞动漫|编者:书童文化,1239986591, /2017-06-01,¥10.23, 梦幻时光/巴啦啦小魔仙智趣拼涂乐,四川少儿,https://product.dangdang.com/1239986591.html
乐淘动漫|编者:动漫编辑部,1299468715, /2018-09-01,¥6.30, 创造力/多元智能开发系列,云南科技,https://product.dangdang.com/1299468715.html
达力动漫|责编:李慧//惠丹//李杰静...,1820783810, /2020-11-01,¥12.49, 罗克数学荒岛历险记(4真假UBIQ),广东教育,https://product.dangdang.com/1820783810.html
咏声动漫|编者:晨光数媒,1365044036, /2018-12-01,¥7.06, 思维迷宫大冒险(伙伴篇)/幼儿脑力挑战游戏,晨光,https://product.dangdang.com/1365044036.html
奥飞动漫|编者:天代出版,1355971069, /2018-01-01,¥10.72, 单韵母和声母,吉林出版集团,https://product.dangdang.com/1355971069.html
 ,11737437313, ,¥26.00, 人体结构动态30天打卡动漫练习册素描速写手绘人体结构动态临摹本 人体结构动态临摹练习册人体结构教学 素描速写基础入门美术,人民邮电出版社,https://product.dangdang.com/11737437313.html
美术宝,11195683137, /2022-06-01,¥42.80, 动漫基础教程 唯美古风篇 机械工业出版社,机械工业出版社,https://product.dangdang.com/11195683137.html
美术宝,11164096037, /2022-04-01,¥42.80, 动漫基础教程 酷炫机甲篇 机械工业出版社,机械工业出版社,https://product.dangdang.com/11164096037.html
编者:四夏,1213088297, /2018-01-01,¥24.80, 动漫专项练习册(人体动态结构) 漫画动漫人体动态绘画练习册 个性画师 二次元动漫爱好 素描漫画绘画书,人民邮电,https://product.dangdang.com/1213088297.html
绘客,1695951125, /2020-08-01,¥17.71, 动漫人物角色设定本,人民邮电,https://product.dangdang.com/1695951125.html
绘客,1668363772, /2020-08-01,¥18.20, 动漫人物角色设定本 人民邮电出版社,人民邮电出版社,https://product.dangdang.com/1668363772.html
京鼎动漫,11752880413, /2016-04-01,¥22.03, 环保知识漫画 儿童百问百答1 地球的万物之血 【正版图书】,二十一世纪出版社,https://product.dangdang.com/11752880413.html
正东动漫 编绘,1533357539, /2019-03-01,¥11.80, 少年游击队 红色经典爱国主义教育系列绘本 幼儿园硬皮硬壳精装绘本 彩色美绘版儿童启蒙早教故事绘本 3-6岁幼儿园大班中班,北方妇女儿童出版社,https://product.dangdang.com/1533357539.html
正东动漫,1625235261, /2018-10-01,¥15.90, 红色经典绘本 雷锋的故事 儿童爱国主义教育故事绘本 精装硬壳 3-6-8岁幼儿园阅读经典爱国革命主题故事绘本 小学生儿童,北方妇女儿童出版社,https://product.dangdang.com/1625235261.html
正东动漫 编绘,1533359299, /2019-03-01,¥11.80, 小宣传员 红色经典爱国主义教育系列绘本 幼儿园硬皮硬壳精装绘本 彩色美绘版儿童启蒙早教故事绘本 3-6岁幼儿园大班中班小,北方妇女儿童出版社,https://product.dangdang.com/1533359299.html
华强方特（深圳）动漫有限公司,28967835, /2020-04-01,¥35.20, 熊熊乐园找一找贴纸书（套装共4册）,四川少儿出版社,https://product.dangdang.com/28967835.html
青葫芦 著,29683388, /2023-10-01,¥13.40, 揭秘翻翻书系列 揭秘农场 3-6岁儿童启蒙认知趣味百科全书幼儿早教亲子互动科普动漫绘本精装玩具书,明天出版社,https://product.dangdang.com/29683388.html
菅阳子（日）、桑原政人（日）、八幡启（日）、尾谷香织（日）、王凌、李筱砚、蛋蛋动漫等,28997136, /2020-08-01,¥16.00, 一番日本语 2020年8月 月刊 配日文音频 全彩印刷,大连理工大学出版社,https://product.dangdang.com/28997136.html
悠世,29480482, /2022-11-01,¥85.80, 法老的宠妃3册套装（时空黄金镯+荷鲁斯之眼+宿命的终结）,长江出版社,https://product.dangdang.com/29480482.html
华强方特（深圳）动漫有限公司,26492023, /2019-01-01,¥5.25, 熊出没之探险日记儿童自主阅读图画故事书（识字大王第2辑）寻水奇遇记,南京大学出版社,https://product.dangdang.com/26492023.html
张德强,28964165, /2020-06-01,¥52.00, 用彩铅画漫画 萌系少女动漫人物教程,人民邮电出版社,https://product.dangdang.com/28964165.html
流潋紫 原著，魏莹 绘画，姚非拉 监制,29525261, /2023-03-01,¥60.70, 甄嬛传漫画版（套装全2册）,中国致公出版社,https://product.dangdang.com/29525261.html
精英动漫,11342665027, /2022-11-01,¥14.90, 叶罗丽 闪亮宝石贴手工书 时光宝盒 四川少年儿童出版社,四川少年儿童出版社,https://product.dangdang.com/11342665027.html
作者:(韩) 柳大永改编 ; (韩) 異正泰绘 ; 曾思齐译,29297542, /2021-09-01,¥169.00, 荒野求生科普漫画书第一季（套装共8册）儿童荒野历险+生存技能+爆笑漫画 改编自韩国SBS节目野外求生真人秀节目 [7-1,长江少年儿童出版社,https://product.dangdang.com/29297542.html
乐淘动漫|编者:动漫编辑部,1387270415, /2018-09-01,¥6.30, 儿童脑力挑战游戏欢乐大迷宫(神奇的宝藏)/帮帮龙出动,云南科技,https://product.dangdang.com/1387270415.html
衍生动漫|编者:七彩童年,1504268225, /2019-01-01,¥7.90, 仙人掌冷饮(拼音阅读)/草本家族儿童健康饮食与草本认知故事书,天地,https://product.dangdang.com/1504268225.html
奥飞动漫,697671132, /2016-09-01,¥7.50, 新西兰企鹅之家 吉林出版集团股份有限公司,吉林出版集团股份有限公司,https://product.dangdang.com/697671132.html
乐淘动漫|编者:动漫编辑部,1387271115, /2018-09-01,¥6.30, 儿童脑力挑战游戏欢乐大迷宫(快乐运动会)/帮帮龙出动,云南科技,https://product.dangdang.com/1387271115.html
乐淘动漫,1242614913, /2018-09-01,¥7.50, 帮帮龙出动 儿童脑力挑战游戏 欢乐大迷宫 快乐运动会 云南科学技术出版社,云南科技出版社有限责任公司,https://product.dangdang.com/1242614913.html
奥飞动漫|编者:书童文化,1239990791, /2017-06-01,¥4.30, 口算心算天天练(50以内加减法)/巴啦啦小魔仙之飞越彩灵堡,四川少儿,https://product.dangdang.com/1239990791.html
奥飞动漫|编者:书童文化,1467730590, /2017-04-01,¥7.74, 魅力时装/巴啦啦小魔仙百变拼图,四川少儿,https://product.dangdang.com/1467730590.html
奥飞动漫|编者:书童文化,1244865991, /2017-05-01,¥6.45, 百科漫画(运动篇上)/喜羊羊与灰太狼智趣羊学堂,四川少儿,https://product.dangdang.com/1244865991.html
奥飞动漫|编者:天代出版,1378035791, /2017-05-01,¥7.05, 挪威的地精传说(双语版MPR)/**飞侠3有声图画故事书,吉林出版集团,https://product.dangdang.com/1378035791.html
咏声动漫|编者:金鹰达,1431694469, /2018-05-01,¥8.90, 怀旧的卡卡(发挥特长拼音认读故事书)/猪猪侠之超星萌宠启蒙阅读,海天,https://product.dangdang.com/1431694469.html
达力动漫|责编:李慧//惠丹//马曼曼...,1820783910, /2020-11-01,¥12.49, 罗克数学荒岛历险记(7数学擂台争霸赛),广东教育,https://product.dangdang.com/1820783910.html
乐淘动漫|编者:动漫编辑部,1377426836, /2019-02-01,¥6.30, 爱心天使薇琪/帮帮龙出动恐龙探险队儿童专注力训练营,晨光,https://product.dangdang.com/1377426836.html
奥飞动漫 著;天代出版 编,1478508677, /2018-01-01,¥11.40, 超级飞侠好玩的拼音单韵母和声母 吉林出版集团股份有限公司,吉林出版集团股份有限公司,https://product.dangdang.com/1478508677.html
奥飞动漫|编者:书童文化,1411498497, /2017-06-01,¥6.45, 自然启蒙故事书(献给英雄的花)/喜羊羊与灰太狼智趣羊学堂,四川少儿,https://product.dangdang.com/1411498497.html
衍生动漫|编者:七彩童年,1504268295, /2019-01-01,¥7.90, 馋嘴菇(拼音阅读)/草本家族儿童健康饮食与草本认知故事书,天地,https://product.dangdang.com/1504268295.html
咏声动漫|编者:晨光数媒,1329980636, /2018-12-01,¥6.30, 幼儿快乐涂色大画本(元灵世界)/猪猪侠竞球小英雄,晨光,https://product.dangdang.com/1329980636.html
奥飞动漫 著;天代出版 编,1466213577, /2018-01-01,¥8.40, 超级飞侠3好玩的数学数字真奇妙 吉林出版集团股份有限公司,吉林出版集团股份有限公司,https://product.dangdang.com/1466213577.html
乐淘动漫|编者:动漫编辑部,1298855515, /2018-09-01,¥5.38, 帮帮龙出动天才小画家我的简笔涂色画(蔬菜水果篇),云南科技,https://product.dangdang.com/1298855515.html
灌木文化,11712046017, /2024-02-01,¥18.10, 动漫毛茸茸! 动物拟人漫画角色素材100例 人民邮电出版社,人民邮电出版社,https://product.dangdang.com/11712046017.html
绘月工坊,1752104142, /2020-10-01,¥10.40, 动漫人物速写描摹本 练习发型与特殊造型 人民邮电出版社,人民邮电出版社,https://product.dangdang.com/1752104142.html
(美)杰森·杰士曼·迈耶|译者:嵇小庭//张婉婉...,1559053095, /2018-01-01,¥31.96, 动漫透视(经典版如何从基础开始学习动漫画场景透视),上海人美,https://product.dangdang.com/1559053095.html
灌木文化,11731706047, /2024-04-01,¥22.50, 动漫练习本! 动漫人物临摹涂色线稿100例 人设篇 人民邮电出版社,人民邮电出版社,https://product.dangdang.com/11731706047.html
灌木文化,11733832064, /2024-04-01,¥16.33, 动漫练习本 动漫人物临摹涂色线稿100例 局部及动态篇 动漫教程自学入门零基础涂色 绘画入门自学,人民邮电,https://product.dangdang.com/11733832064.html
编者:杨建飞|责编:杨宇|绘画:吴晟纬,11146309114, /2022-04-01,¥71.23, 动漫人体技法(修订本),中国书店,https://product.dangdang.com/11146309114.html
咏声动漫|编者:晨光数媒,11741349601, /2018-12-01,¥6.40," 【新华书店自营】思维迷宫大冒险(伙伴篇)/幼儿脑力挑战游戏,9787541499449",晨光,https://product.dangdang.com/11741349601.html
咏声动漫|编者:晨光数媒,11741347171, /2018-12-01,¥6.90," 【新华书店自营】儿童全脑开发聪明贴纸书(冰雪作战)/猪猪侠竞球小英雄,9787541499517",晨光,https://product.dangdang.com/11741347171.html
迪士尼公司 著，童趣出版有限公司 编,24146152, /2016-08-01,¥67.80, 迪士尼我会自己读第1级（1-6）儿童分级拼音阅读绘本（套装共6册）幼儿启蒙早教书籍绘本 童趣出品【3-6岁】,人民邮电出版社,https://product.dangdang.com/24146152.html
MK动漫,11757366209, /2017-02-01,¥13.08, 零基础学漫画篇-超级漫画素描技法-新手入门版【正版】,朝华出版社,https://product.dangdang.com/11757366209.html
乐淘动漫|编者:金版数媒,11741323291, /2019-04-01,¥7.60," 【新华书店自营】韦伯的新家/帮帮龙出动我有好习惯儿童行为引导漫画故事书,9787305216176",南京大学,https://product.dangdang.com/11741323291.html
乐淘动漫|编者:金版数媒,11741304171, /2019-04-01,¥7.60," 【新华书店自营】长跑大赛/帮帮龙出动我有好习惯儿童行为引导漫画故事书,9787305216183",南京大学,https://product.dangdang.com/11741304171.html
奥飞动漫,1305753980, /2016-01-01,¥5.55, 奥地利魔术钢琴/超级飞侠图画故事书,接力出版社,https://product.dangdang.com/1305753980.html
京鼎动漫,11657853202, /2023-11-01,¥17.20, 大中华寻宝记30山西 漫画书系列科普百科,二十一世纪出版社,https://product.dangdang.com/11657853202.html
哒哒猫,11727023076, /2023-09-01,¥22.33," 【新华书店总店旗舰店】花与萌娘 动漫线稿手绘涂色集,哒哒猫,人民邮电出版社",人民邮电出版社,https://product.dangdang.com/11727023076.html
佚名,11727553126, /2022-05-01,¥59.65," 【新华书店总店旗舰店】解构人体 动漫人体结构基础与绘制技法 ,,人民邮电出版社",人民邮电出版社,https://product.dangdang.com/11727553126.html
 ,11717757287, ,¥9.90, 抖音同款】大头儿子小学生漫画心理学书籍 我在学校受欺负的9个处理方式全8册 儿童反霸凌强大自信管理情绪自律自控逆商培养漫, ,https://product.dangdang.com/11717757287.html
佚名,11737533117, /2024-01-01,¥64.57," 【新华书店总店】二次元萌系动漫插画实例教程 锌世界,人民邮电出版社",人民邮电出版社,https://product.dangdang.com/11737533117.html
美术宝 组编,11172637108, /2022-04-01,¥42.90, 【新华网】动漫基础教程 酷炫机甲篇 美术宝课程零基础男生 二次元动漫画绘画人物技法教程书籍 机械工业出版社,机械工业出版社,https://product.dangdang.com/11172637108.html
精英动漫,11342525117, /2022-11-01,¥14.90, 叶罗丽 闪亮宝石贴手工书 珍宝礼盒 四川少年儿童出版社,四川少年儿童出版社,https://product.dangdang.com/11342525117.html
精英动漫,699073075, /2021-06-01,¥14.90, 叶罗丽 仙境奇缘进阶拼图 第1阶80片 四川少年儿童出版社,四川少年儿童出版社,https://product.dangdang.com/699073075.html
精英动漫|编者:书童文化|责编:周翊安...,636897542, /2020-12-01,¥7.22, 叶罗丽炫彩贴贴乐(光耀篇修订版),四川少儿,https://product.dangdang.com/636897542.html
咏声动漫|编者:金鹰达,1432337369, /2018-05-01,¥8.90, 怪盗乌咪(友善乐观拼音认读故事书)/猪猪侠之超星萌宠启蒙阅读,海天,https://product.dangdang.com/1432337369.html
奥飞动漫|绘画:书童文化,1423108090, /2017-03-01,¥4.30, 开心玩手工(魔法城堡)/巴啦啦小魔仙之飞越彩灵堡,四川少儿,https://product.dangdang.com/1423108090.html
奥飞动漫|编者:书童文化,1244865491, /2017-05-01,¥6.45, 百科漫画(动物篇上)/喜羊羊与灰太狼智趣羊学堂,四川少儿,https://product.dangdang.com/1244865491.html
